time,count_aircraft,count_conflict_nodes,count,count_conflict,size
00:00:30,1,0,0,0,0.0
00:01:00,1,0,0,0,0.0
00:01:30,1,0,0,0,0.0
00:02:00,1,0,0,0,0.0
00:02:30,1,0,0,0,0.0
00:03:00,1,0,0,0,0.0
00:03:30,2,0,0,0,0.0
00:04:00,2,0,0,0,0.0
00:04:30,2,0,0,0,0.0
00:05:00,2,0,0,0,0.0
00:05:30,2,0,0,0,0.0
00:06:00,2,0,0,0,0.0
00:06:30,2,0,0,0,0.0
00:07:00,2,0,0,0,0.0
00:07:30,3,0,0,0,0.0
00:08:00,3,0,0,0,0.0
00:08:30,3,0,0,0,0.0
00:09:00,3,0,0,0,0.0
00:09:30,3,0,0,0,0.0
00:10:00,3,0,0,0,0.0
00:10:30,3,0,0,0,0.0
00:11:00,3,0,0,0,0.0
00:11:30,3,0,0,0,0.0
00:12:00,3,0,0,0,0.0
00:12:30,4,0,0,0,0.0
00:13:00,4,0,0,0,0.0
00:13:30,4,0,0,0,0.0
00:14:00,4,0,0,0,0.0
00:14:30,4,0,0,0,0.0
00:15:00,4,0,0,0,0.0
00:15:30,4,0,0,0,0.0
00:16:00,4,0,0,0,0.0
00:16:30,4,0,0,0,0.0
00:17:00,4,0,0,0,0.0
00:17:30,5,0,0,0,0.0
00:18:00,5,0,0,0,0.0
00:18:30,5,0,0,0,0.0
00:19:00,5,0,0,0,0.0
00:19:30,5,0,0,0,0.0
00:20:00,5,0,0,0,0.0
00:20:30,5,0,0,0,0.0
00:21:00,5,0,0,0,0.0
00:21:30,5,0,0,0,0.0
00:22:00,5,0,0,0,0.0
00:22:30,5,0,0,0,0.0
00:23:00,5,0,0,0,0.0
00:23:30,5,0,0,0,0.07142857142857142
00:24:00,5,0,0,0,0.07142857142857142
00:24:30,5,0,0,0,0.07142857142857142
00:25:00,5,0,0,0,0.07142857142857142
00:25:30,5,0,0,0,0.07142857142857142
00:26:00,6,0,0,0,0.0
00:26:30,6,0,0,0,0.0
00:27:00,6,0,0,0,0.0
00:27:30,6,0,0,0,0.0
00:28:00,6,0,0,0,0.0
00:28:30,7,0,0,0,0.0
00:29:00,7,0,0,0,0.0
00:29:30,7,0,0,1,0.0
00:30:00,7,0,0,0,0.0
00:30:30,7,0,0,0,0.0
00:31:00,7,0,0,0,0.0
00:31:30,7,0,0,0,0.0
00:32:00,7,0,0,0,0.0
00:32:30,7,0,0,0,0.0
00:33:00,7,0,0,0,0.0
00:33:30,7,0,0,0,0.0
00:34:00,7,0,0,0,0.0
00:34:30,8,0,0,0,0.0
00:35:00,8,0,0,0,0.0
00:35:30,8,0,0,0,0.0
00:36:00,8,0,0,0,0.0
00:36:30,8,0,0,0,0.0
00:37:00,8,0,0,0,0.0
00:37:30,8,0,0,0,0.0
00:38:00,8,0,0,0,0.0
00:38:30,8,0,0,1,0.0
00:39:00,8,0,0,0,0.0
00:39:30,8,1,2,1,0.0
00:40:00,8,1,2,1,0.0
00:40:30,9,1,2,1,0.0
00:41:00,9,1,2,1,0.0
00:41:30,9,1,2,1,0.0
00:42:00,9,1,2,1,0.0
00:42:30,9,1,2,2,0.0
00:43:00,9,1,2,1,0.0
00:43:30,9,1,2,1,0.07142857142857142
00:44:00,9,1,2,2,0.07142857142857142
00:44:30,9,2,4,2,0.07142857142857142
00:45:00,9,2,4,2,0.07142857142857142
00:45:30,9,2,4,2,0.07142857142857142
00:46:00,9,1,2,1,0.07142857142857142
00:46:30,9,1,2,1,0.07142857142857142
00:47:00,9,1,2,1,0.07142857142857142
00:47:30,9,1,2,1,0.07142857142857142
00:48:00,9,1,2,1,0.07142857142857142
00:48:30,10,0,0,0,0.07142857142857142
00:49:00,10,0,0,0,0.07142857142857142
00:49:30,10,0,0,0,0.07142857142857142
00:50:00,10,0,0,0,0.07142857142857142
00:50:30,10,0,0,0,0.07142857142857142
00:51:00,11,0,0,0,0.0
00:51:30,11,0,0,0,0.0
00:52:00,11,0,0,1,0.0
00:52:30,12,0,0,0,0.0
00:53:00,12,1,2,1,0.0
00:53:30,12,1,2,2,0.0
00:54:00,12,1,2,1,0.0
00:54:30,12,1,2,4,0.0
00:55:00,12,0,0,0,0.0
00:55:30,12,1,2,1,0.0
00:56:00,12,1,2,1,0.0
00:56:30,12,1,2,1,0.0
00:57:00,12,1,2,1,0.0
00:57:30,13,1,2,1,0.0
00:58:00,13,1,2,1,0.0
00:58:30,13,1,2,1,0.0
00:59:00,13,1,2,1,0.0
00:59:30,13,1,2,1,0.0
01:00:00,13,1,2,1,0.0
01:00:30,13,1,2,1,0.0
01:01:00,13,0,0,1,0.0
01:01:30,13,0,0,0,0.0
01:02:00,13,0,0,0,0.0
01:02:30,13,0,0,0,0.0
01:03:00,13,0,0,1,0.0
01:03:30,14,0,0,0,0.0
01:04:00,14,1,2,1,0.0
01:04:30,14,1,2,1,0.0
01:05:00,14,0,0,0,0.0
01:05:30,14,0,0,0,0.0
01:06:00,14,0,0,0,0.0
01:06:30,14,0,0,0,0.0
01:07:00,14,0,0,1,0.0
01:07:30,14,0,0,0,0.0
01:08:00,14,0,0,0,0.0
01:08:30,14,0,0,0,0.0
01:09:00,14,0,0,0,0.0
01:09:30,15,0,0,0,0.0
01:10:00,15,0,0,0,0.0
01:10:30,15,0,0,0,0.0
01:11:00,15,0,0,0,0.0
01:11:30,15,0,0,0,0.0
01:12:00,15,0,0,0,0.0
01:12:30,15,0,0,0,0.0
01:13:00,15,0,0,0,0.0
01:13:30,15,0,0,0,0.0
01:14:00,15,0,0,0,0.0
01:14:30,16,0,0,0,0.0
01:15:00,16,0,0,1,0.0
01:15:30,16,0,0,0,0.0
01:16:00,16,0,0,0,0.0
01:16:30,16,0,0,1,0.0
01:17:00,15,0,0,1,0.0
01:17:30,15,0,0,2,0.0
01:18:00,15,2,4,2,0.0
01:18:30,16,3,6,3,0.0
01:19:00,16,3,6,4,0.0
01:19:30,16,3,6,3,0.0
01:20:00,16,3,6,3,0.0
01:20:30,16,3,6,3,0.0
01:21:00,16,2,4,3,0.0
01:21:30,16,3,6,3,0.0
01:22:00,16,3,6,3,0.0
01:22:30,17,3,6,5,0.0
01:23:00,17,2,4,3,0.0
01:23:30,17,2,4,2,0.0
01:24:00,17,2,4,3,0.0
01:24:30,17,2,4,2,0.0
01:25:00,17,3,6,5,0.0
01:25:30,17,3,6,3,0.0
01:26:00,17,3,6,4,0.0
01:26:30,17,1,3,5,0.0
01:27:00,17,1,3,5,0.0
01:27:30,18,1,3,4,0.0
01:28:00,18,1,3,4,0.0
01:28:30,18,1,2,1,0.0
01:29:00,18,1,2,1,0.0
01:29:30,18,1,2,1,0.0
01:30:00,18,1,2,1,0.0
01:30:30,18,1,2,1,0.0
01:31:00,18,1,2,1,0.0
01:31:30,18,1,2,1,0.0
01:32:00,18,1,2,1,0.0
01:32:30,18,1,2,1,0.0
01:33:00,18,0,0,0,0.0
01:33:30,19,1,2,2,0.0
01:34:00,19,1,2,1,0.0
01:34:30,19,1,2,1,0.0
01:35:00,19,0,0,0,0.0
01:35:30,19,0,0,0,0.0
01:36:00,19,0,0,1,0.0
01:36:30,20,0,0,0,0.0
01:37:00,20,1,2,1,0.0
01:37:30,20,1,2,2,0.0
01:38:00,20,1,2,1,0.0
01:38:30,20,2,4,2,0.0
01:39:00,20,2,4,2,0.0
01:39:30,21,2,4,2,0.0
01:40:00,21,2,4,2,0.0
01:40:30,21,0,0,0,0.0
01:41:00,21,0,0,0,0.0
01:41:30,20,0,0,2,0.0
01:42:00,20,0,0,1,0.0
01:42:30,20,0,0,2,0.0
01:43:00,20,0,0,0,0.0
01:43:30,21,0,0,2,0.0
01:44:00,21,1,2,4,0.0
01:44:30,21,1,2,2,0.0
01:45:00,21,1,2,2,0.0
01:45:30,21,1,2,3,0.0
01:46:00,21,1,2,2,0.0
01:46:30,21,1,2,2,0.0
01:47:00,21,1,2,3,0.0
01:47:30,21,1,2,3,0.0
01:48:00,21,2,4,5,0.0
01:48:30,22,2,5,5,0.0
01:49:00,22,2,5,4,0.0
01:49:30,22,2,5,4,0.0
01:50:00,22,2,5,4,0.0
01:50:30,22,2,5,4,0.0
01:51:00,22,1,3,4,0.0
01:51:30,22,2,5,5,0.0
01:52:00,22,3,7,5,0.0
01:52:30,22,3,7,5,0.0
01:53:00,22,3,7,5,0.0
01:53:30,23,3,7,5,0.0
01:54:00,23,3,7,5,0.0
01:54:30,23,3,7,5,0.0
01:55:00,23,3,7,7,0.0
01:55:30,23,3,7,6,0.0
01:56:00,23,3,7,8,0.0
01:56:30,23,2,5,4,0.0
01:57:00,23,2,5,4,0.0
01:57:30,23,2,5,5,0.0
01:58:00,23,2,5,4,0.0
01:58:30,24,2,5,4,0.0
01:59:00,24,2,5,4,0.0
01:59:30,24,2,5,4,0.0
02:00:00,24,2,5,5,0.0
02:00:30,23,2,5,6,0.0
02:01:00,23,3,7,5,0.0
02:01:30,23,4,10,10,0.0
02:02:00,23,4,10,9,0.0
02:02:30,23,4,10,10,0.0
02:03:00,23,4,10,10,0.0
02:03:30,23,5,12,12,0.0
02:04:00,23,4,10,9,0.0
02:04:30,24,4,10,9,0.0
02:05:00,24,4,10,11,0.0
02:05:30,24,2,5,4,0.0
02:06:00,24,1,3,4,0.0
02:06:30,24,1,4,8,0.0
02:07:00,24,1,4,7,0.0
02:07:30,24,2,6,8,0.0
02:08:00,24,2,5,6,0.0
02:08:30,24,2,5,5,0.0
02:09:00,24,2,5,5,0.0
02:09:30,24,4,9,6,0.0
02:10:00,24,3,7,5,0.0
02:10:30,24,3,7,5,0.0
02:11:00,24,3,7,6,0.0
02:11:30,25,3,7,5,0.0
02:12:00,25,3,7,7,0.0
02:12:30,25,3,7,5,0.0
02:13:00,25,3,7,8,0.0
02:13:30,25,3,7,5,0.0
02:14:00,25,3,7,5,0.0
02:14:30,25,4,9,8,0.0
02:15:00,25,3,7,6,0.0
02:15:30,26,3,8,9,0.0
02:16:00,26,3,8,14,0.0
02:16:30,26,3,8,9,0.0
02:17:00,26,3,8,10,0.0
02:17:30,26,2,6,9,0.0
02:18:00,26,3,8,9,0.0
02:18:30,26,2,5,6,0.0
02:19:00,26,2,5,6,0.0
02:19:30,25,2,5,7,0.0
02:20:00,25,3,7,6,0.0
02:20:30,25,3,7,9,0.07142857142857142
02:21:00,25,3,7,6,0.07142857142857142
02:21:30,25,3,7,7,0.07142857142857142
02:22:00,25,3,7,13,0.07142857142857142
02:22:30,24,3,8,8,0.07142857142857142
02:23:00,24,4,10,9,0.07142857142857142
02:23:30,24,4,9,6,0.07142857142857142
02:24:00,24,4,9,6,0.07142857142857142
02:24:30,24,5,11,7,0.07142857142857142
02:25:00,25,4,8,6,0.0
02:25:30,26,3,7,5,0.0
02:26:00,25,3,7,6,0.0
02:26:30,25,3,7,5,0.0
02:27:00,25,4,9,8,0.0
02:27:30,25,4,9,6,0.0
02:28:00,25,4,9,7,0.0
02:28:30,25,4,9,8,0.0
02:29:00,25,5,12,9,0.0
02:29:30,25,5,12,9,0.0
02:30:00,25,5,12,9,0.0
02:30:30,24,4,9,6,0.0
02:31:00,24,2,4,3,0.0
02:31:30,25,2,4,3,0.0
02:32:00,24,3,6,5,0.0
02:32:30,24,1,2,1,0.0
02:33:00,24,1,2,5,0.0
02:33:30,24,1,2,4,0.0
02:34:00,24,2,5,4,0.0
02:34:30,24,2,5,4,0.0
02:35:00,23,2,4,2,0.0
02:35:30,22,1,2,1,0.0
02:36:00,22,1,2,1,0.0
02:36:30,22,1,2,3,0.0
02:37:00,22,1,2,5,0.0
02:37:30,23,1,2,5,0.0
02:38:00,22,3,7,5,0.0
02:38:30,22,4,9,6,0.0
02:39:00,22,4,9,6,0.0
02:39:30,22,4,9,6,0.0
02:40:00,21,3,6,4,0.0
02:40:30,21,4,8,6,0.0
02:41:00,21,4,8,5,0.0
02:41:30,21,4,8,5,0.0
02:42:00,21,5,10,5,0.0
02:42:30,21,5,10,6,0.0
02:43:00,21,3,6,3,0.0
02:43:30,21,5,10,6,0.07142857142857142
02:44:00,21,4,8,4,0.07142857142857142
02:44:30,21,4,8,5,0.07142857142857142
02:45:00,21,4,8,5,0.07142857142857142
02:45:30,21,4,8,5,0.07142857142857142
02:46:00,21,4,8,5,0.07142857142857142
02:46:30,21,6,12,6,0.07142857142857142
02:47:00,21,6,12,6,0.07142857142857142
02:47:30,22,4,8,8,0.07142857142857142
02:48:00,22,4,8,6,0.07142857142857142
02:48:30,22,5,10,5,0.07142857142857142
02:49:00,22,5,10,5,0.07142857142857142
02:49:30,22,4,8,4,0.07142857142857142
02:50:00,22,4,8,4,0.07142857142857142
02:50:30,22,4,8,4,0.07142857142857142
02:51:00,22,4,8,6,0.07142857142857142
02:51:30,22,4,8,4,0.07142857142857142
02:52:00,22,5,10,5,0.07142857142857142
02:52:30,23,5,10,7,0.07142857142857142
02:53:00,23,4,9,6,0.07142857142857142
02:53:30,23,4,9,9,0.07142857142857142
02:54:00,22,5,12,9,0.07142857142857142
02:54:30,22,5,12,9,0.07142857142857142
02:55:00,22,5,13,12,0.07142857142857142
02:55:30,21,3,8,7,0.07142857142857142
02:56:00,22,2,4,3,0.0
02:56:30,23,0,0,0,0.0
02:57:00,23,0,0,0,0.0
02:57:30,23,1,2,1,0.0
02:58:00,23,0,0,1,0.0
02:58:30,23,0,0,1,0.0
02:59:00,23,1,2,2,0.0
02:59:30,23,1,2,1,0.0
03:00:00,23,0,0,0,0.0
03:00:30,23,0,0,3,0.0
03:01:00,23,1,2,3,0.0
03:01:30,24,3,6,4,0.0
03:02:00,24,3,6,3,0.0
03:02:30,24,3,6,3,0.0
03:03:00,24,3,6,4,0.0
03:03:30,23,3,6,3,0.0
03:04:00,23,2,4,4,0.0
03:04:30,23,2,5,4,0.0
03:05:00,23,2,5,4,0.0
03:05:30,23,3,7,5,0.0
03:06:00,23,3,7,5,0.0
03:06:30,24,3,7,5,0.0
03:07:00,24,3,7,5,0.0
03:07:30,24,3,7,5,0.0
03:08:00,24,2,5,4,0.0
03:08:30,24,2,5,5,0.0
03:09:00,24,2,5,4,0.0
03:09:30,23,2,5,6,0.0
03:10:00,23,2,5,6,0.0
03:10:30,23,2,5,5,0.07142857142857142
03:11:00,23,2,6,11,0.07142857142857142
03:11:30,23,1,4,8,0.07142857142857142
03:12:00,23,2,6,13,0.07142857142857142
03:12:30,23,3,7,7,0.07142857142857142
03:13:00,23,2,6,8,0.07142857142857142
03:13:30,23,2,6,8,0.07142857142857142
03:14:00,23,2,6,7,0.07142857142857142
03:14:30,24,2,6,8,0.07142857142857142
03:15:00,24,3,8,8,0.07142857142857142
03:15:30,24,3,9,14,0.07142857142857142
03:16:00,24,3,9,13,0.07142857142857142
03:16:30,24,2,7,11,0.07142857142857142
03:17:00,24,3,9,13,0.07142857142857142
03:17:30,24,2,6,8,0.07142857142857142
03:18:00,24,2,6,7,0.07142857142857142
03:18:30,24,2,6,7,0.07142857142857142
03:19:00,24,2,6,12,0.07142857142857142
03:19:30,24,1,5,11,0.07142857142857142
03:20:00,24,1,5,10,0.07142857142857142
03:20:30,23,1,4,7,0.07142857142857142
03:21:00,23,1,4,8,0.07142857142857142
03:21:30,24,2,5,4,0.07142857142857142
03:22:00,24,3,6,3,0.07142857142857142
03:22:30,24,3,6,7,0.07142857142857142
03:23:00,24,2,4,3,0.0
03:23:30,24,3,7,5,0.0
03:24:00,24,3,7,6,0.0
03:24:30,24,3,7,6,0.0
03:25:00,24,3,7,8,0.0
03:25:30,24,3,8,9,0.0
03:26:00,24,3,8,9,0.0
03:26:30,25,3,8,10,0.0
03:27:00,25,2,6,7,0.0
03:27:30,24,2,6,7,0.0
03:28:00,24,2,6,11,0.0
03:28:30,24,2,7,11,0.0
03:29:00,24,2,7,11,0.0
03:29:30,24,2,7,11,0.0
03:30:00,24,3,9,12,0.0
03:30:30,24,3,9,12,0.0
03:31:00,24,2,7,12,0.0
03:31:30,24,2,7,12,0.0
03:32:00,24,3,9,13,0.0
03:32:30,24,2,7,17,0.0
03:33:00,24,2,7,11,0.0
03:33:30,24,3,8,9,0.0
03:34:00,24,3,8,12,0.0
03:34:30,23,3,7,5,0.0
03:35:00,23,3,8,9,0.0
03:35:30,23,3,8,8,0.0
03:36:00,23,3,9,12,0.0
03:36:30,23,2,6,7,0.0
03:37:00,23,2,6,8,0.0
03:37:30,23,3,8,8,0.0
03:38:00,23,4,10,15,0.0
03:38:30,24,3,9,10,0.0
03:39:00,24,3,10,14,0.0
03:39:30,24,3,9,10,0.0
03:40:00,24,3,9,15,0.0
03:40:30,24,3,9,10,0.0
03:41:00,24,3,10,13,0.0
03:41:30,24,3,10,13,0.0
03:42:00,24,3,10,13,0.0
03:42:30,24,3,10,13,0.0
03:43:00,24,3,9,10,0.0
03:43:30,25,2,6,8,0.0
03:44:00,25,3,8,10,0.0
03:44:30,25,3,8,8,0.0
03:45:00,25,3,9,11,0.0
03:45:30,23,1,3,3,0.0
03:46:00,23,1,2,2,0.0
03:46:30,23,0,0,1,0.0
03:47:00,22,0,0,2,0.0
03:47:30,20,1,2,2,0.0
03:48:00,20,1,3,3,0.0
03:48:30,21,2,5,6,0.0
03:49:00,21,2,5,4,0.0
03:49:30,21,2,4,2,0.0
03:50:00,20,1,2,3,0.0
03:50:30,20,1,2,2,0.0
03:51:00,20,1,2,1,0.0
03:51:30,20,1,2,2,0.0
03:52:00,20,2,4,2,0.0
03:52:30,21,3,6,3,0.0
03:53:00,21,3,6,5,0.0
03:53:30,21,4,8,6,0.0
03:54:00,21,4,9,6,0.0
03:54:30,21,4,9,9,0.0
03:55:00,21,4,9,6,0.0
03:55:30,21,4,9,6,0.0
03:56:00,21,3,7,7,0.0
03:56:30,21,3,7,6,0.0
03:57:00,21,3,7,5,0.0
03:57:30,21,4,9,6,0.0
03:58:00,21,4,8,4,0.0
03:58:30,21,4,8,6,0.0
03:59:00,21,2,4,5,0.0
03:59:30,21,3,6,5,0.07142857142857142
04:00:00,21,3,6,5,0.07142857142857142
04:00:30,21,2,4,2,0.07142857142857142
04:01:00,21,1,3,4,0.07142857142857142
04:01:30,20,1,3,4,0.07142857142857142
04:02:00,20,2,5,5,0.07142857142857142
04:02:30,20,2,5,4,0.07142857142857142
04:03:00,20,2,5,5,0.07142857142857142
04:03:30,20,2,5,4,0.07142857142857142
04:04:00,20,2,5,6,0.07142857142857142
04:04:30,20,2,5,4,0.07142857142857142
04:05:00,18,2,5,4,0.07142857142857142
04:05:30,19,2,5,4,0.07142857142857142
04:06:00,19,3,7,5,0.07142857142857142
04:06:30,19,3,7,5,0.07142857142857142
04:07:00,19,3,7,5,0.07142857142857142
04:07:30,19,3,6,3,0.07142857142857142
04:08:00,19,2,4,2,0.07142857142857142
04:08:30,19,2,4,2,0.07142857142857142
04:09:00,19,2,4,2,0.07142857142857142
04:09:30,19,2,4,3,0.07142857142857142
04:10:00,19,2,4,4,0.07142857142857142
04:10:30,20,1,2,1,0.07142857142857142
04:11:00,21,0,0,0,0.0
04:11:30,21,0,0,0,0.0
04:12:00,20,0,0,0,0.0
04:12:30,20,0,0,0,0.0
04:13:00,20,0,0,3,0.0
04:13:30,20,0,0,1,0.0
04:14:00,20,2,4,2,0.0
04:14:30,20,1,3,6,0.0
04:15:00,20,1,4,7,0.0
04:15:30,21,1,4,6,0.0
04:16:00,21,1,3,5,0.0
04:16:30,21,2,4,3,0.0
04:17:00,21,2,4,3,0.0
04:17:30,21,3,6,6,0.0
04:18:00,20,3,6,3,0.0
04:18:30,20,4,8,7,0.0
04:19:00,20,5,10,7,0.0
04:19:30,20,4,8,6,0.0
04:20:00,19,3,6,3,0.0
04:20:30,18,3,6,3,0.07142857142857142
04:21:00,18,2,4,3,0.07142857142857142
04:21:30,18,2,4,2,0.07142857142857142
04:22:00,18,2,4,2,0.07142857142857142
04:22:30,18,1,2,1,0.07142857142857142
04:23:00,18,2,4,2,0.07142857142857142
04:23:30,18,2,4,2,0.07142857142857142
04:24:00,18,2,4,2,0.07142857142857142
04:24:30,18,3,6,3,0.07142857142857142
04:25:00,18,3,6,5,0.07142857142857142
04:25:30,18,3,6,5,0.07142857142857142
04:26:00,18,3,6,3,0.07142857142857142
04:26:30,19,4,8,4,0.07142857142857142
04:27:00,19,3,6,3,0.07142857142857142
04:27:30,19,3,6,4,0.07142857142857142
04:28:00,18,3,6,3,0.07142857142857142
04:28:30,18,3,6,3,0.07142857142857142
04:29:00,18,3,6,3,0.07142857142857142
04:29:30,18,2,4,2,0.07142857142857142
04:30:00,18,2,4,4,0.07142857142857142
04:30:30,18,2,4,3,0.07142857142857142
04:31:00,18,1,2,2,0.07142857142857142
04:31:30,18,1,2,2,0.07142857142857142
04:32:00,18,1,2,2,0.07142857142857142
04:32:30,19,1,2,3,0.07142857142857142
04:33:00,19,1,2,2,0.07142857142857142
04:33:30,19,1,2,2,0.07142857142857142
04:34:00,19,1,2,2,0.07142857142857142
04:34:30,19,0,0,2,0.07142857142857142
04:35:00,19,1,2,3,0.07142857142857142
04:35:30,19,0,0,0,0.07142857142857142
04:36:00,20,0,0,0,0.0
04:36:30,21,0,0,0,0.0
04:37:00,21,1,2,2,0.0
04:37:30,21,0,0,0,0.0
04:38:00,21,0,0,1,0.0
04:38:30,21,0,0,0,0.0
04:39:00,20,1,2,1,0.0
04:39:30,19,1,2,1,0.0
04:40:00,19,1,2,1,0.0
04:40:30,19,2,4,2,0.0
04:41:00,19,2,4,2,0.0
04:41:30,20,2,4,2,0.0
04:42:00,20,2,4,4,0.0
04:42:30,20,2,4,2,0.0
04:43:00,20,2,4,4,0.0
04:43:30,20,2,5,9,0.0
04:44:00,19,2,6,8,0.0
04:44:30,19,2,7,9,0.0
04:45:00,19,2,6,8,0.0
04:45:30,19,2,6,7,0.0
04:46:00,19,2,5,5,0.0
04:46:30,19,2,5,6,0.0
04:47:00,19,2,4,3,0.0
04:47:30,20,3,6,5,0.0
04:48:00,19,3,6,3,0.0
04:48:30,19,3,6,4,0.0
04:49:00,19,2,4,3,0.0
04:49:30,19,1,2,2,0.0
04:50:00,19,1,2,2,0.0
04:50:30,19,1,2,2,0.0
04:51:00,19,1,2,4,0.0
04:51:30,20,1,2,3,0.0
04:52:00,20,2,5,5,0.0
04:52:30,20,3,7,6,0.0
04:53:00,20,3,7,7,0.0
04:53:30,20,3,7,6,0.0
04:54:00,20,3,6,4,0.0
04:54:30,20,3,6,6,0.0
04:55:00,20,2,6,8,0.0
04:55:30,21,2,7,9,0.0
04:56:00,21,3,8,7,0.0
04:56:30,21,3,8,7,0.0
04:57:00,21,4,9,6,0.0
04:57:30,21,4,9,6,0.0
04:58:00,21,4,9,6,0.0
04:58:30,22,4,10,11,0.0
04:59:00,22,3,9,10,0.0
04:59:30,21,3,9,10,0.0
05:00:00,21,3,9,10,0.0
05:00:30,21,2,5,4,0.0
05:01:00,21,1,2,1,0.0
05:01:30,21,0,0,0,0.0
05:02:00,21,1,2,2,0.0
05:02:30,22,2,4,2,0.0
05:03:00,22,2,4,5,0.0
05:03:30,21,1,2,2,0.0
05:04:00,21,2,4,2,0.0
05:04:30,20,1,2,2,0.0
05:05:00,20,1,2,1,0.0
05:05:30,20,1,2,2,0.0
05:06:00,20,2,4,6,0.0
05:06:30,20,2,6,8,0.0
05:07:00,20,3,8,7,0.0
05:07:30,21,2,4,3,0.0
05:08:00,21,2,4,3,0.0
05:08:30,19,2,4,2,0.0
05:09:00,19,1,2,1,0.0
05:09:30,19,1,2,1,0.0
05:10:00,19,1,2,2,0.0
05:10:30,19,1,2,1,0.0
05:11:00,19,2,4,2,0.0
05:11:30,19,2,4,2,0.0
05:12:00,19,2,4,2,0.0
05:12:30,19,2,4,2,0.0
05:13:00,19,2,4,2,0.0
05:13:30,19,3,6,3,0.0
05:14:00,19,3,6,4,0.0
05:14:30,20,3,6,4,0.0
05:15:00,20,3,6,3,0.0
05:15:30,20,3,6,3,0.0
05:16:00,20,3,6,4,0.0
05:16:30,20,3,6,3,0.0
05:17:00,20,3,6,3,0.0
05:17:30,20,3,6,3,0.0
05:18:00,20,3,6,5,0.0
05:18:30,20,3,6,4,0.0
05:19:00,20,2,5,4,0.0
05:19:30,21,3,7,5,0.0
05:20:00,21,3,7,5,0.0
05:20:30,21,3,7,5,0.0
05:21:00,21,3,7,5,0.0
05:21:30,21,3,7,6,0.0
05:22:00,21,2,5,4,0.0
05:22:30,21,2,5,6,0.0
05:23:00,21,2,5,4,0.0
05:23:30,21,2,5,5,0.0
05:24:00,21,2,5,4,0.0
05:24:30,20,2,4,2,0.0
05:25:00,20,2,4,3,0.0
05:25:30,21,1,2,1,0.0
05:26:00,21,0,0,1,0.0
05:26:30,21,0,0,3,0.0
05:27:00,21,0,0,1,0.0
05:27:30,20,1,2,2,0.0
05:28:00,19,0,0,1,0.0
05:28:30,20,1,2,1,0.0
05:29:00,20,2,4,4,0.0
05:29:30,20,2,5,4,0.0
05:30:00,20,2,5,4,0.0
05:30:30,20,2,5,4,0.0
05:31:00,20,2,4,4,0.0
05:31:30,20,2,4,5,0.0
05:32:00,20,2,4,2,0.0
05:32:30,20,3,6,4,0.0
