time,count_aircraft,count_conflict_nodes,count,count_conflict
00:00:30,2,0,0,0
00:01:00,2,0,0,0
00:01:30,2,0,0,0
00:02:00,2,0,0,0
00:02:30,2,0,0,0
00:03:00,2,0,0,0
00:03:30,2,0,0,0
00:04:00,2,0,0,0
00:04:30,3,0,0,0
00:05:00,3,0,0,0
00:05:30,3,0,0,0
00:06:00,3,0,0,0
00:06:30,3,0,0,1
00:07:00,3,0,0,1
00:07:30,3,0,0,1
00:08:00,3,0,0,1
00:08:30,4,0,0,2
00:09:00,4,0,0,2
00:09:30,4,0,0,2
00:10:00,4,0,0,2
00:10:30,4,0,0,2
00:11:00,4,0,0,2
00:11:30,4,0,0,2
00:12:00,4,0,0,2
00:12:30,4,0,0,2
00:13:00,4,0,0,2
00:13:30,5,0,0,2
00:14:00,5,0,0,2
00:14:30,5,0,0,2
00:15:00,5,0,0,2
00:15:30,5,0,0,2
00:16:00,5,0,0,2
00:16:30,5,0,0,6
00:17:00,5,0,0,10
00:17:30,5,0,0,10
00:18:00,5,1,2,10
00:18:30,6,1,2,10
00:19:00,6,1,2,10
00:19:30,6,1,2,10
00:20:00,6,1,2,10
00:20:30,6,1,2,10
00:21:00,6,1,2,10
00:21:30,6,1,2,10
00:22:00,6,1,2,10
00:22:30,7,1,2,11
00:23:00,7,1,2,11
00:23:30,7,1,2,11
00:24:00,7,1,2,11
00:24:30,7,1,2,11
00:25:00,7,1,2,11
00:25:30,8,1,2,11
00:26:00,8,1,2,11
00:26:30,8,1,2,11
00:27:00,8,1,2,11
00:27:30,8,1,2,11
00:28:00,8,1,2,11
00:28:30,8,1,2,11
00:29:00,8,1,2,11
00:29:30,8,1,2,11
00:30:00,8,1,2,11
00:30:30,8,1,3,11
00:31:00,8,1,3,11
00:31:30,8,1,2,12
00:32:00,8,1,2,21
00:32:30,8,1,2,21
00:33:00,8,3,6,21
00:33:30,8,3,6,21
00:34:00,8,3,6,21
00:34:30,8,3,6,21
00:35:00,8,3,6,21
00:35:30,8,3,6,21
00:36:00,8,3,6,21
00:36:30,8,2,4,16
00:37:00,8,2,4,16
00:37:30,8,2,4,16
00:38:00,8,2,4,16
00:38:30,8,2,4,16
00:39:00,8,2,5,16
00:39:30,8,2,5,16
00:40:00,8,2,5,16
00:40:30,9,1,4,16
00:41:00,8,1,3,11
00:41:30,8,1,3,11
00:42:00,7,1,2,7
00:42:30,7,1,2,7
00:43:00,7,1,2,7
00:43:30,6,0,0,4
00:44:00,6,0,0,4
00:44:30,7,1,2,6
00:45:00,7,1,2,6
00:45:30,7,0,0,5
00:46:00,7,0,0,4
00:46:30,7,0,0,8
00:47:00,7,0,0,15
00:47:30,6,0,0,10
00:48:00,6,2,4,10
00:48:30,6,2,4,10
00:49:00,6,1,2,10
00:49:30,7,1,2,11
00:50:00,7,1,2,11
00:50:30,7,1,2,11
00:51:00,7,1,2,11
00:51:30,7,1,2,11
00:52:00,7,1,2,11
00:52:30,6,0,0,7
00:53:00,6,0,0,7
00:53:30,6,0,0,7
00:54:00,6,1,2,7
00:54:30,6,1,2,4
00:55:00,6,1,2,4
00:55:30,6,1,2,4
00:56:00,6,1,2,4
00:56:30,6,1,2,4
00:57:00,6,1,2,4
00:57:30,6,1,2,4
00:58:00,6,1,2,4
00:58:30,6,1,2,4
00:59:00,6,1,2,4
00:59:30,7,2,4,6
01:00:00,7,2,4,6
01:00:30,7,2,4,4
01:01:00,7,2,4,4
01:01:30,7,2,4,6
01:02:00,7,2,4,11
01:02:30,7,2,4,11
01:03:00,7,2,4,11
01:03:30,7,2,4,9
01:04:00,6,2,4,7
01:04:30,6,2,4,7
01:05:00,6,2,4,7
01:05:30,7,1,2,11
01:06:00,7,1,2,11
01:06:30,7,1,2,10
01:07:00,6,1,2,7
01:07:30,5,0,0,4
01:08:00,5,0,0,6
01:08:30,6,0,0,6
01:09:00,6,0,0,6
01:09:30,6,0,0,6
01:10:00,6,1,2,6
01:10:30,6,1,2,6
01:11:00,6,1,2,6
01:11:30,6,1,2,6
01:12:00,6,1,2,6
01:12:30,6,1,2,6
01:13:00,6,1,2,6
01:13:30,6,1,2,6
01:14:00,6,1,2,6
01:14:30,7,2,4,7
01:15:00,7,2,4,7
01:15:30,6,1,2,4
01:16:00,6,1,2,4
01:16:30,6,1,2,7
01:17:00,6,1,2,15
01:17:30,6,1,2,15
01:18:00,6,1,2,15
01:18:30,7,1,2,10
01:19:00,7,2,4,15
01:19:30,7,2,4,15
01:20:00,7,2,4,15
01:20:30,7,2,4,15
01:21:00,7,2,4,15
01:21:30,7,2,4,15
01:22:00,7,2,4,15
01:22:30,8,2,4,15
01:23:00,7,1,2,10
01:23:30,7,1,2,10
01:24:00,7,2,4,10
01:24:30,6,1,2,6
01:25:00,6,1,3,6
01:25:30,6,1,3,6
01:26:00,5,1,2,3
01:26:30,6,1,2,4
01:27:00,6,1,2,4
01:27:30,6,1,2,4
01:28:00,6,1,2,4
01:28:30,6,1,2,4
01:29:00,6,1,2,4
01:29:30,6,1,2,4
01:30:00,6,1,2,4
01:30:30,7,1,2,5
01:31:00,7,1,2,4
01:31:30,7,1,2,7
01:32:00,7,1,2,15
01:32:30,7,1,2,15
01:33:00,7,1,2,15
01:33:30,7,1,2,14
01:34:00,7,2,4,15
01:34:30,7,2,4,16
01:35:00,6,1,2,15
01:35:30,6,1,2,15
01:36:00,6,1,2,15
01:36:30,7,1,2,15
01:37:00,7,1,2,15
01:37:30,7,1,2,15
01:38:00,7,1,2,15
01:38:30,7,1,2,15
01:39:00,7,1,2,15
01:39:30,7,1,2,14
01:40:00,7,1,3,15
01:40:30,7,1,3,15
01:41:00,7,1,3,15
01:41:30,8,1,3,15
01:42:00,8,1,3,15
01:42:30,8,1,3,15
01:43:00,8,2,5,15
01:43:30,8,2,5,15
01:44:00,8,2,5,15
01:44:30,7,2,4,10
01:45:00,7,2,4,10
01:45:30,7,2,4,10
01:46:00,7,2,4,10
01:46:30,8,2,4,12
01:47:00,8,2,4,16
01:47:30,8,2,4,16
01:48:00,8,2,4,15
01:48:30,7,2,4,11
01:49:00,6,1,2,7
01:49:30,6,1,2,7
01:50:00,6,1,2,7
01:50:30,6,2,4,10
01:51:00,6,2,4,10
01:51:30,6,1,2,6
01:52:00,6,1,2,6
01:52:30,6,1,2,6
01:53:00,6,1,2,6
01:53:30,6,1,2,6
01:54:00,6,1,2,6
01:54:30,6,1,2,6
01:55:00,6,1,2,6
01:55:30,6,1,2,6
01:56:00,6,1,2,6
01:56:30,7,1,2,7
01:57:00,7,1,2,7
01:57:30,7,1,2,7
01:58:00,7,1,2,7
01:58:30,7,1,2,7
01:59:00,7,1,2,7
01:59:30,7,2,4,7
02:00:00,6,1,2,4
02:00:30,6,1,2,4
02:01:00,6,1,2,4
02:01:30,7,1,2,7
02:02:00,7,1,2,10
02:02:30,7,1,2,10
02:03:00,7,1,2,10
02:03:30,7,1,2,10
02:04:00,6,1,2,6
02:04:30,6,1,2,6
02:05:00,6,1,2,6
02:05:30,6,1,2,6
02:06:00,6,1,2,6
02:06:30,7,2,4,7
02:07:00,7,2,4,7
02:07:30,7,2,4,7
02:08:00,7,2,4,7
02:08:30,7,2,4,7
02:09:00,7,2,4,7
02:09:30,7,2,4,7
02:10:00,7,2,5,7
02:10:30,7,2,5,7
02:11:00,7,2,5,7
02:11:30,8,2,5,8
02:12:00,8,2,5,8
02:12:30,8,2,5,8
02:13:00,8,2,5,8
02:13:30,8,2,5,8
02:14:00,8,2,5,8
02:14:30,8,2,5,8
02:15:00,8,2,5,8
02:15:30,8,1,3,8
02:16:00,8,1,3,7
02:16:30,9,1,3,11
02:17:00,9,1,3,21
02:17:30,9,1,3,21
02:18:00,9,1,4,21
02:18:30,9,1,4,20
02:19:00,8,1,4,15
02:19:30,8,1,4,15
02:20:00,8,1,4,15
02:20:30,9,2,6,16
02:21:00,9,2,6,16
02:21:30,9,2,6,16
02:22:00,9,2,6,16
02:22:30,9,2,6,16
02:23:00,9,2,6,16
02:23:30,9,2,6,16
02:24:00,9,2,5,16
02:24:30,10,2,5,17
02:25:00,10,2,6,17
02:25:30,10,2,6,17
02:26:00,10,2,6,17
02:26:30,10,2,6,17
02:27:00,10,2,6,17
02:27:30,10,2,6,22
02:28:00,10,2,6,22
02:28:30,10,2,6,22
02:29:00,10,2,6,22
02:29:30,10,2,6,22
02:30:00,10,2,6,22
02:30:30,11,2,6,23
02:31:00,11,2,6,22
02:31:30,11,2,6,26
02:32:00,11,2,6,37
02:32:30,12,2,7,36
02:33:00,12,2,8,45
02:33:30,12,2,8,42
02:34:00,11,2,8,36
02:34:30,11,2,8,36
02:35:00,11,2,7,36
02:35:30,11,2,7,36
02:36:00,11,2,7,36
02:36:30,11,2,7,36
02:37:00,11,2,7,36
02:37:30,11,2,7,36
02:38:00,11,2,7,36
02:38:30,12,2,7,37
02:39:00,12,2,7,37
02:39:30,12,2,7,37
02:40:00,12,2,8,37
02:40:30,12,2,8,37
02:41:00,12,2,8,37
02:41:30,12,3,9,37
02:42:00,11,2,7,29
02:42:30,12,3,9,31
02:43:00,12,3,9,31
02:43:30,12,3,9,31
02:44:00,10,2,6,18
02:44:30,10,2,6,18
02:45:00,10,2,6,18
02:45:30,10,1,4,17
02:46:00,10,1,4,16
02:46:30,10,1,4,22
02:47:00,10,1,4,28
02:47:30,10,1,4,28
02:48:00,10,1,5,28
02:48:30,11,2,7,36
02:49:00,11,2,7,45
02:49:30,11,2,7,45
02:50:00,11,2,7,45
02:50:30,11,3,9,45
02:51:00,11,3,9,45
02:51:30,10,3,8,36
02:52:00,10,3,8,36
02:52:30,10,3,8,36
02:53:00,9,2,6,28
02:53:30,9,2,6,28
02:54:00,9,2,6,28
02:54:30,9,2,6,28
02:55:00,9,2,6,28
02:55:30,10,2,6,28
02:56:00,10,2,6,28
02:56:30,10,2,6,28
02:57:00,10,2,6,28
02:57:30,10,2,6,28
02:58:00,10,2,6,28
02:58:30,10,2,6,28
02:59:00,10,2,6,28
02:59:30,10,2,6,28
03:00:00,10,2,6,28
03:00:30,10,2,6,28
03:01:00,10,2,6,28
03:01:30,10,2,6,36
03:02:00,10,2,6,45
03:02:30,11,3,8,45
03:03:00,11,3,8,45
03:03:30,11,3,8,45
03:04:00,11,3,8,45
03:04:30,11,3,8,45
03:05:00,11,3,8,45
03:05:30,11,3,8,45
03:06:00,11,3,8,45
03:06:30,11,3,9,45
03:07:00,11,3,9,45
03:07:30,11,3,9,45
03:08:00,11,3,9,45
03:08:30,12,3,9,45
03:09:00,12,3,9,45
03:09:30,12,3,9,45
03:10:00,12,3,9,45
03:10:30,12,3,9,45
03:11:00,12,3,9,45
03:11:30,10,3,8,28
03:12:00,10,3,8,28
03:12:30,10,3,8,28
03:13:00,10,3,8,28
03:13:30,11,3,8,29
03:14:00,11,3,8,29
03:14:30,11,3,8,29
03:15:00,11,3,8,29
03:15:30,11,3,8,29
03:16:00,11,3,8,29
03:16:30,11,3,8,39
03:17:00,10,3,7,45
03:17:30,10,3,7,45
03:18:00,10,3,7,45
03:18:30,10,3,7,42
03:19:00,10,3,8,45
03:19:30,11,3,8,45
03:20:00,11,2,7,45
03:20:30,11,2,7,45
03:21:00,11,2,7,45
03:21:30,11,2,7,44
03:22:00,11,2,8,45
03:22:30,11,2,8,45
03:23:00,10,2,7,36
03:23:30,9,2,6,28
03:24:00,9,2,6,28
03:24:30,9,2,6,28
03:25:00,9,2,7,28
03:25:30,10,2,7,28
03:26:00,10,2,8,28
03:26:30,10,2,8,28
03:27:00,8,2,6,15
03:27:30,8,2,6,15
03:28:00,8,2,6,15
03:28:30,8,2,6,15
03:29:00,8,2,6,15
03:29:30,9,2,6,16
03:30:00,8,2,5,11
03:30:30,8,2,5,11
03:31:00,8,2,5,11
03:31:30,8,2,5,16
03:32:00,8,2,5,28
03:32:30,8,2,5,28
03:33:00,8,2,5,28
03:33:30,8,2,5,28
03:34:00,8,2,5,28
03:34:30,9,2,6,28
03:35:00,9,2,6,28
03:35:30,9,2,6,28
03:36:00,9,2,6,28
03:36:30,9,2,6,28
03:37:00,9,2,6,28
03:37:30,10,2,6,28
03:38:00,10,2,6,28
03:38:30,10,2,6,28
03:39:00,9,2,5,21
03:39:30,9,2,5,21
03:40:00,9,2,6,21
03:40:30,9,2,6,21
03:41:00,8,2,5,15
03:41:30,8,2,5,15
03:42:00,8,2,5,15
03:42:30,9,2,5,16
03:43:00,9,2,5,16
03:43:30,9,2,5,16
03:44:00,9,2,5,16
03:44:30,9,2,5,16
03:45:00,9,2,5,16
03:45:30,9,2,5,15
03:46:00,9,2,5,15
03:46:30,9,2,5,21
03:47:00,9,2,5,28
03:47:30,10,3,7,29
03:48:00,10,3,7,29
03:48:30,10,3,7,29
03:49:00,10,3,7,29
03:49:30,9,2,5,22
03:50:00,9,3,7,22
03:50:30,9,2,5,28
03:51:00,7,1,2,15
03:51:30,7,1,2,15
03:52:00,7,1,2,15
03:52:30,7,1,2,15
03:53:00,7,1,2,15
03:53:30,7,1,2,15
03:54:00,7,1,2,15
03:54:30,7,1,2,10
03:55:00,7,1,3,10
03:55:30,7,1,3,10
03:56:00,7,1,3,10
03:56:30,7,1,3,10
03:57:00,7,1,3,10
03:57:30,7,1,3,10
03:58:00,7,1,3,10
03:58:30,7,1,3,10
03:59:00,6,1,2,6
03:59:30,6,1,2,6
04:00:00,6,1,2,6
04:00:30,6,1,2,6
04:01:00,6,1,2,6
04:01:30,7,1,2,8
04:02:00,6,1,2,10
04:02:30,6,1,2,10
04:03:00,6,1,2,10
04:03:30,5,0,0,4
04:04:00,5,0,0,6
04:04:30,5,0,0,6
04:05:00,5,0,0,6
04:05:30,5,0,0,6
04:06:00,5,1,2,6
04:06:30,6,1,2,7
04:07:00,6,1,2,7
04:07:30,5,1,2,4
04:08:00,5,1,2,4
04:08:30,4,1,2,2
04:09:00,4,1,2,2
04:09:30,4,1,2,2
04:10:00,4,1,2,2
04:10:30,4,1,2,2
04:11:00,4,1,2,2
04:11:30,5,1,2,2
04:12:00,5,1,2,2
04:12:30,5,1,2,2
04:13:00,5,1,2,2
04:13:30,5,1,2,2
04:14:00,5,1,2,2
04:14:30,5,1,2,2
04:15:00,5,1,2,2
04:15:30,5,1,2,1
04:16:00,5,1,2,1
04:16:30,5,1,2,3
04:17:00,5,1,2,6
04:17:30,6,1,2,7
04:18:00,6,1,2,10
04:18:30,6,1,2,10
04:19:00,6,1,2,10
04:19:30,6,1,2,10
04:20:00,6,1,2,10
04:20:30,6,0,0,10
04:21:00,6,0,0,10
04:21:30,6,0,0,5
04:22:00,6,0,0,7
04:22:30,6,0,0,7
04:23:00,6,0,0,7
04:23:30,6,0,0,7
04:24:00,6,0,0,7
04:24:30,5,1,2,4
04:25:00,5,1,2,4
04:25:30,5,1,2,4
04:26:00,5,1,2,4
04:26:30,5,1,2,4
04:27:00,5,1,2,4
04:27:30,5,0,0,2
04:28:00,5,0,0,2
04:28:30,5,0,0,2
04:29:00,5,0,0,2
04:29:30,5,0,0,2
04:30:00,5,0,0,2
04:30:30,5,0,0,1
04:31:00,4,0,0,1
04:31:30,4,0,0,3
04:32:00,4,0,0,5
04:32:30,5,1,2,6
04:33:00,5,1,2,6
04:33:30,5,1,2,6
04:34:00,5,1,2,6
04:34:30,5,1,2,6
04:35:00,4,1,2,3
04:35:30,4,1,2,3
04:36:00,4,1,2,3
04:36:30,5,1,2,4
04:37:00,5,1,2,4
04:37:30,5,1,2,4
04:38:00,5,1,2,4
04:38:30,5,1,2,4
04:39:00,5,1,2,4
04:39:30,5,1,2,4
04:40:00,5,1,2,4
04:40:30,5,1,2,4
04:41:00,5,1,2,4
04:41:30,6,1,2,4
04:42:00,6,1,2,4
04:42:30,6,1,2,4
04:43:00,6,1,2,4
04:43:30,6,1,2,4
04:44:00,6,1,2,4
04:44:30,6,1,2,4
04:45:00,6,1,2,4
04:45:30,5,1,2,2
04:46:00,5,1,2,2
04:46:30,6,1,2,6
04:47:00,6,1,2,10
04:47:30,6,1,2,10
04:48:00,6,1,2,10
04:48:30,6,1,2,10
04:49:00,6,1,2,10
04:49:30,6,1,2,10
04:50:00,6,0,0,10
04:50:30,5,0,0,6
04:51:00,5,0,0,6
04:51:30,5,0,0,4
04:52:00,5,0,0,6
04:52:30,6,0,0,7
04:53:00,6,0,0,7
04:53:30,6,0,0,7
04:54:00,5,0,0,4
04:54:30,5,0,0,4
04:55:00,5,0,0,4
04:55:30,5,0,0,4
04:56:00,5,0,0,4
04:56:30,5,0,0,4
04:57:00,5,0,0,4
04:57:30,6,0,0,4
04:58:00,6,0,0,4
04:58:30,6,0,0,4
04:59:00,6,0,0,4
04:59:30,6,0,0,4
05:00:00,6,0,0,4
05:00:30,6,0,0,4
05:01:00,6,0,0,3
05:01:30,6,0,0,7
05:02:00,6,0,0,10
05:02:30,6,1,2,10
05:03:00,6,2,4,10
05:03:30,7,3,6,11
05:04:00,7,3,6,11
05:04:30,7,3,6,11
05:05:00,7,2,4,11
05:05:30,7,2,4,11
05:06:00,7,2,4,15
05:06:30,7,2,4,15
05:07:00,7,2,4,15
05:07:30,7,2,4,15
05:08:00,7,2,4,15
05:08:30,6,1,2,10
05:09:00,5,1,2,6
05:09:30,6,1,2,7
05:10:00,6,1,2,7
05:10:30,6,1,2,7
05:11:00,6,1,2,7
05:11:30,6,1,2,7
05:12:00,6,1,2,7
05:12:30,6,1,2,7
05:13:00,6,1,2,7
05:13:30,6,1,2,7
05:14:00,6,1,2,7
05:14:30,7,1,2,7
05:15:00,7,1,2,7
05:15:30,7,1,2,7
05:16:00,7,1,2,7
05:16:30,7,1,2,14
05:17:00,7,1,2,21
05:17:30,7,1,3,21
05:18:00,7,2,5,21
05:18:30,8,2,5,21
05:19:00,8,2,5,21
05:19:30,8,2,5,21
05:20:00,8,2,4,21
05:20:30,8,2,4,21
05:21:00,8,2,5,21
05:21:30,7,2,4,15
05:22:00,7,2,4,15
05:22:30,7,2,4,15
05:23:00,7,2,4,15
05:23:30,6,1,2,10
05:24:00,6,1,2,10
05:24:30,7,1,2,11
05:25:00,7,1,2,11
05:25:30,7,1,2,11
05:26:00,6,1,2,7
05:26:30,6,1,2,7
05:27:00,6,1,2,7
05:27:30,6,0,0,7
05:28:00,6,0,0,7
05:28:30,6,0,0,7
05:29:00,6,0,0,7
05:29:30,7,0,0,7
05:30:00,7,0,0,7
05:30:30,7,0,0,6
05:31:00,7,0,0,6
05:31:30,7,0,0,10
05:32:00,7,0,0,15
05:32:30,6,1,2,10
05:33:00,6,1,2,10
05:33:30,6,1,2,10
05:34:00,6,1,2,10
05:34:30,7,3,6,11
05:35:00,7,2,4,11
05:35:30,7,2,4,11
05:36:00,7,3,6,11
05:36:30,7,3,6,11
05:37:00,7,3,6,11
05:37:30,7,3,6,11
05:38:00,7,3,6,11
05:38:30,7,3,6,11
05:39:00,7,3,6,11
05:39:30,7,3,6,11
05:40:00,7,3,6,11
05:40:30,8,3,6,13
05:41:00,8,3,6,13
05:41:30,8,3,6,13
05:42:00,8,3,6,16
05:42:30,8,3,6,16
05:43:00,8,3,6,16
05:43:30,8,3,6,16
05:44:00,8,3,6,16
05:44:30,8,2,4,11
05:45:00,8,2,4,11
05:45:30,8,2,4,11
05:46:00,8,2,4,11
05:46:30,8,2,4,18
05:47:00,8,2,4,28
05:47:30,8,2,4,28
05:48:00,8,3,6,28
05:48:30,8,3,6,28
05:49:00,8,3,6,28
05:49:30,9,3,6,28
05:50:00,9,3,6,28
05:50:30,9,3,6,28
05:51:00,9,3,7,28
05:51:30,9,3,7,28
05:52:00,9,3,7,28
05:52:30,9,3,7,28
05:53:00,9,3,7,28
05:53:30,9,3,7,28
05:54:00,9,3,7,28
05:54:30,9,3,7,28
05:55:00,9,3,7,28
05:55:30,9,3,7,28
05:56:00,9,3,7,28
05:56:30,9,3,6,22
